mission_id,object_name,host_name,source_primary_id,ra,dec,koi_disposition,koi_period,koi_duration,koi_depth,koi_ror,koi_model_snr,koi_num_transits,koi_impact,koi_dor,koi_teq,koi_srho,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag
KEPLER,K06307.01,,3120320,292.29196,38.284489,FALSE POSITIVE,10.26561325,5.67553,150000.0,0.395421,5640.0,124.0,0.667,16.9609,1000.0,0.87586,10.885,11.28,10.827,10.716,10.677,9.914,9.611,9.555
KEPLER,K06308.01,,3127817,293.99973,38.232269,FALSE POSITIVE,2.163569702,7.60963,54500.0,0.456473,1513.2,501.0,1.116,2.3833,1996.0,0.05471,12.155,12.242,12.126,11.647,11.572,10.824,10.591,10.512
KEPLER,K06309.01,,3228740,289.7424,38.373169,FALSE POSITIVE,0.730956716,2.097,27.8,0.004837,11.2,1833.0,0.129,2.72,2192.0,0.71262,13.707,14.16,13.665,13.512,13.473,12.609,12.295,12.251
KEPLER,K06310.01,,3230206,290.10718,38.374409,FALSE POSITIVE,7.04715073,1.434,283.0,0.015515,9.8,186.0,0.272,36.7,932.0,18.89171,15.583,16.089,15.526,15.366,15.284,14.367,14.043,13.902
KEPLER,K06311.01,,3230227,290.11258,38.399872,FALSE POSITIVE,7.047106212,3.16223,69600.0,0.472034,548.5,186.0,1.077,17.121,1846.0,1.91183,9.002,8.963,9.015,9.146,9.257,8.587,8.522,8.532
KEPLER,K06438.01,,4729553,285.72754,39.841282,FALSE POSITIVE,0.961292561,4.64294,326000.0,0.603654,1703.0,1418.0,0.579,2.596,2344.0,0.35813,12.221,12.561,12.178,12.076,12.045,11.419,11.213,11.138
KEPLER,K06439.01,,4736208,288.53741,39.83408,FALSE POSITIVE,63.68192888,12.6047,342000.0,0.620771,963.5,0.0,0.583,58.383,486.0,0.92831,14.995,15.506,14.967,14.776,14.699,13.915,13.531,13.516
KEPLER,K06441.01,,4737302,288.92667,39.81179,FALSE POSITIVE,9.455586047,8.42272,115000.0,0.385464,1876.9,143.0,0.791,9.811,1972.0,0.19984,11.554,11.735,11.494,11.462,11.45,10.748,10.624,10.583
KEPLER,K06442.01,,4739194,289.52148,39.862438,FALSE POSITIVE,1.246585716,4.62051,407000.0,0.629216,2165.3,0.0,0.427,3.3984,1992.0,0.47778,14.283,14.661,14.252,14.121,14.052,13.236,12.893,12.797
KEPLER,K06443.01,,4739565,289.63968,39.899761,FALSE POSITIVE,0.898932836,2.437,61.1,0.007386,22.3,1491.0,0.565,2.47,2489.0,0.35122,14.173,14.682,14.119,13.954,13.894,12.997,12.657,12.59
KEPLER,K06444.01,,4740688,289.96838,39.815739,FALSE POSITIVE,3.45423296,2.965,150.0,0.01372,10.2,388.0,0.893,4.38,743.0,0.13284,15.726,17.015,15.795,15.173,14.86,13.765,13.197,12.975
KEPLER,K06445.01,,4753988,293.8439,39.87542,FALSE POSITIVE,7.304451735,4.09326,144000.0,0.600525,2096.8,145.0,1.013,16.94,931.0,1.72325,14.989,15.469,14.947,14.783,14.743,13.803,13.429,13.379
KEPLER,K06446.01,,4757331,294.68542,39.83176,FALSE POSITIVE,1.181046137,2.6923,52600.0,0.499951,324.4,908.0,1.165,3.4165,1389.0,0.54082,15.725,16.42,15.7,15.427,15.265,14.297,13.878,13.705
KEPLER,K06560.01,,5301955,298.28897,40.468819,FALSE POSITIVE,0.68396452,1.3,,,,1953.0,,,,,12.939,13.869,12.905,12.541,12.305,11.23,10.647,10.522
KEPLER,K06561.01,,5306862,299.2139,40.458382,FALSE POSITIVE,2.025580416,4.48448,45000.0,0.198938,987.8,665.0,0.434,3.9352,2102.0,0.28097,12.777,13.183,12.733,12.602,12.571,11.74,11.5,11.43
KEPLER,K06562.01,,5307574,299.35703,40.49762,FALSE POSITIVE,58.64379,24.44,182.0,0.012463,12.0,25.0,0.226,18.1,437.0,0.03261,14.935,15.458,14.915,14.711,14.603,13.69,13.296,13.247
KEPLER,K06563.01,,5308778,299.57739,40.458481,FALSE POSITIVE,20.28281916,36.048,2800.0,0.051985,306.7,50.0,0.719,3.408,1141.0,0.00182,11.777,12.661,11.731,11.399,11.158,10.046,9.532,9.422
KEPLER,K06564.01,,5310435,299.88721,40.487339,FALSE POSITIVE,4.931365987,14.7088,256000.0,0.564869,772.7,277.0,0.686,3.7591,1755.0,0.04132,13.254,13.643,13.233,13.088,12.943,11.817,11.402,11.288
KEPLER,K06565.01,,5343976,285.08569,40.52763,FALSE POSITIVE,4.331392455,3.7278,200000.0,0.416305,1234.3,239.0,0.306,12.3045,1051.0,1.87841,12.612,13.116,12.558,12.395,,11.643,11.307,11.218
KEPLER,K06566.01,,5347537,286.71182,40.528542,FALSE POSITIVE,345.1846728,6.5468,30000.0,0.423538,687.5,4.0,1.179,321.3,257.0,5.26731,14.023,14.545,13.963,13.799,13.694,12.813,12.493,12.459
KEPLER,K06567.01,,5347784,286.82251,40.513222,FALSE POSITIVE,9.58405667,6.82752,120000.0,0.401178,2595.9,283.0,0.798,12.3931,1212.0,0.39201,13.094,13.674,13.04,12.846,12.739,11.823,11.485,11.425
KEPLER,K06694.01,,6364294,291.90421,41.779518,FALSE POSITIVE,5.2436612,11.39,88.3,0.008818,14.5,265.0,0.436,3.272,1249.0,0.0241,15.479,15.841,15.449,15.324,15.299,14.44,14.164,14.116
KEPLER,K06695.01,,6367439,292.92783,41.78616,FALSE POSITIVE,3.7789374,10.767,56.0,0.007244,15.1,362.0,0.6778,2.154,860.0,0.01324,13.548,14.253,13.515,13.246,13.058,12.04,11.558,11.455
KEPLER,K06696.01,,6367628,292.98526,41.716888,FALSE POSITIVE,1.88984957,19.45,250000.0,0.934191,401.5,365.0,1.182,1.965,1221.0,0.0402,13.035,13.6,12.998,12.792,12.678,11.827,11.373,11.272
KEPLER,K06697.01,,6368222,293.16202,41.735229,CANDIDATE,82.97062172,8.22,,,,11.0,,,,,13.678,13.847,13.622,13.597,13.576,12.858,12.668,12.623
KEPLER,K06698.01,,6372268,294.35617,41.777206,CANDIDATE,5.22422449,4.56,,,,257.0,,,,0.43777,11.446,12.417,11.571,,,9.604,8.986,8.868
KEPLER,K06699.01,,6384840,297.44244,41.789719,FALSE POSITIVE,2.49904083,2.651,128.0,0.010208,8.1,457.0,0.01,7.3,1258.0,1.17726,15.671,16.354,15.582,15.379,15.218,14.171,13.817,13.827
KEPLER,K06700.01,,6386784,297.93439,41.792912,FALSE POSITIVE,1.99567242,3.58,18.0,0.004048,14.2,672.0,0.564,3.61,2137.0,0.22429,11.945,12.225,11.912,11.825,11.798,10.933,10.755,10.711
KEPLER,K06701.01,,6390236,298.67233,41.776218,FALSE POSITIVE,0.89879279,1.031,26.6,0.004794,5.7,1499.0,0.249,6.512,2116.0,6.46813,11.203,11.525,11.128,11.065,11.011,10.168,9.92,9.842
KEPLER,K06702.01,,6421188,282.90604,41.831841,FALSE POSITIVE,16.43435283,5.15682,45700.0,0.203868,2171.4,63.0,0.572,25.8074,789.0,1.20389,13.814,14.312,13.79,13.6,14.089,12.875,12.549,12.487
KEPLER,K06828.01,,7116236,291.31244,42.618011,FALSE POSITIVE,0.566793818,4.929,100.0,0.012949,18.3,2015.0,0.985,1.019,2027.0,0.06226,15.67,16.235,15.625,15.429,15.306,14.364,13.932,13.964
KEPLER,K06829.01,,7117513,291.7157,42.68787,FALSE POSITIVE,0.566797474,2.708,98.8,0.009444,12.3,2005.0,0.575,1.529,2270.0,0.21069,15.916,16.418,15.855,15.701,15.629,14.723,14.418,14.204
KEPLER,K06830.01,,7117541,291.72385,42.629822,FALSE POSITIVE,1.585673651,3.20763,44100.0,0.451432,717.5,825.0,1.148,3.5837,1648.0,0.34628,15.634,16.115,15.583,15.427,15.393,14.495,14.142,14.106
KEPLER,K06831.01,,7118545,292.02866,42.669552,FALSE POSITIVE,14.79721916,7.61037,253000.0,0.469276,7795.3,91.0,0.157,21.7165,787.0,0.88484,14.185,14.543,14.145,14.032,13.983,13.131,12.834,12.818
KEPLER,K06832.01,,7125636,294.10791,42.617321,FALSE POSITIVE,6.49066214,3.47128,195000.0,0.544206,1680.0,208.0,0.798,18.917,621.0,3.03987,15.507,16.496,15.451,15.084,14.869,13.74,13.143,13.042
KEPLER,K06833.01,,7128918,294.99823,42.69392,FALSE POSITIVE,7.11879848,4.11282,108000.0,0.500012,1483.2,375.0,0.983,15.034,819.0,1.26835,15.758,16.319,15.709,15.518,15.394,14.434,14.095,14.0
KEPLER,K06834.01,,7132015,295.75351,42.671001,FALSE POSITIVE,6.99510404,1.7556,71.8,0.00864,6.3,39.0,0.77,19.85695,7492.0,3.02696,12.843,14.807,13.27,12.001,11.305,9.707,8.742,8.47
KEPLER,K06835.01,,7135549,296.6192,42.674931,CANDIDATE,22.50053441,7.44,,,,59.0,,,,,13.903,14.311,13.861,13.728,13.659,12.835,12.552,12.469
KEPLER,K06959.01,,8088354,288.32922,43.965279,FALSE POSITIVE,2.897829967,3.17788,163000.0,0.462121,1305.8,217.0,0.756,8.779,1454.0,1.52441,13.648,14.006,13.61,13.495,13.467,12.594,12.314,12.252
KEPLER,K06960.01,,8091197,289.60522,43.952831,CANDIDATE,4.88698386,1.127,125.0,0.0109,10.1,129.0,0.661,25.3,1133.0,12.88956,13.873,14.286,13.823,13.696,13.655,12.808,12.521,12.497
KEPLER,K06961.01,,8094140,290.55716,43.98735,FALSE POSITIVE,0.706428634,1.75182,372000.0,0.592721,1066.7,1887.0,0.393,4.855,1416.0,4.33832,15.159,16.31,15.202,14.666,14.324,13.135,12.534,12.389
KEPLER,K06962.01,,8094221,290.58551,43.97216,FALSE POSITIVE,10.8632531,37.68,188.0,0.199678,25.4,129.0,1.187,1.259,802.0,0.00032,15.429,15.955,15.389,15.203,15.138,14.235,13.849,13.779
KEPLER,K06963.01,,8097825,291.88184,43.973171,FALSE POSITIVE,1.46842648,6.6666,151000.0,0.384842,622.8,923.0,0.633,2.28909,1559.0,0.10523,13.283,13.837,13.233,13.046,12.958,11.869,11.538,11.443
KEPLER,K06964.01,,8098300,292.05872,43.925228,FALSE POSITIVE,4.305917719,5.61993,361000.0,0.631344,6104.8,622.0,0.549,9.05159,1266.0,0.75666,12.817,13.097,12.773,12.697,12.696,11.885,11.641,11.596
KEPLER,K06965.01,,8098515,292.14331,43.922295,FALSE POSITIVE,1.28659726,3.53,,,,1044.0,,,,0.01155,11.308,11.719,11.323,,,10.544,10.388,10.351
KEPLER,K06966.01,,8098960,292.30338,43.98381,CANDIDATE,8.47484677,2.067,218.0,0.015752,9.7,157.0,0.872,16.37,780.0,1.15514,15.381,15.933,15.325,15.144,15.046,14.095,13.742,13.725
KEPLER,K06967.01,,8104436,294.20117,43.976761,FALSE POSITIVE,2.535389624,2.902,418.0,0.210692,27.3,527.0,1.189,1.925,1113.0,0.02098,15.561,16.133,15.519,15.316,15.201,14.241,13.814,13.634
KEPLER,K07094.01,,8815279,290.45645,45.003231,CANDIDATE,13.56092626,2.53,,,,94.0,,,,,15.561,16.088,15.527,15.335,15.263,14.299,13.939,13.79
KEPLER,K07095.01,,8822585,293.30566,45.007969,FALSE POSITIVE,1.627538928,5.583,39.0,0.006234,29.9,825.0,0.769,1.681,2520.0,0.03395,12.76,12.956,12.695,12.645,12.661,11.901,11.701,11.613
KEPLER,K07096.01,,8823397,293.60986,45.018631,FALSE POSITIVE,1.506503686,5.02151,477000.0,0.693626,3289.1,897.0,0.401,3.91444,3250.0,0.49995,13.249,13.246,13.249,13.342,13.419,12.72,12.613,12.596
KEPLER,K07097.01,,8841616,299.16168,45.05191,FALSE POSITIVE,1.679585725,7.34648,102000.0,0.479255,1884.3,797.0,0.97,2.2781,970.0,0.07928,12.833,13.778,12.811,12.426,,10.231,9.653,9.456
KEPLER,K07098.01,,8845221,300.20993,45.003059,FALSE POSITIVE,5.40346248,7.6494,261000.0,0.500633,2851.3,500.0,0.521,7.66,1559.0,0.2907,13.615,14.047,13.581,13.43,13.338,12.469,12.243,12.16
KEPLER,K07099.01,,8845552,300.30533,45.093418,CANDIDATE,34.0357766,3.849,387.0,0.019173,9.6,42.0,0.6983,50.2,337.0,2.05976,15.534,16.533,15.482,15.107,14.876,13.787,13.176,12.968
KEPLER,K07100.01,,8848104,300.99487,45.078861,FALSE POSITIVE,0.824851807,1.93637,30100.0,0.43188,642.2,1619.0,1.185,2.9113,2539.0,0.6861,12.372,12.873,12.344,12.157,12.074,11.165,10.806,10.737
KEPLER,K07101.01,,8848115,300.99884,45.076019,FALSE POSITIVE,0.82484293,1.383,619.0,0.021646,10.0,329.0,0.03,4.691,8138.0,2.86976,12.721,14.456,12.748,11.978,11.404,9.805,8.938,8.639
KEPLER,K07102.01,,8868657,284.401,45.149391,FALSE POSITIVE,4.4473549,18.99,204.0,0.018208,25.9,301.0,0.98,1.111,954.0,0.00131,15.989,16.572,15.939,15.739,15.579,14.673,14.245,14.279
KEPLER,K07226.01,,9726452,297.72226,46.47583,CANDIDATE,42.48452259,4.16,,,,24.0,,,,,14.824,15.227,14.755,14.651,14.56,13.733,13.488,13.429
KEPLER,K07227.01,,9762514,287.93466,46.580421,FALSE POSITIVE,7.51509713,2.62,187.0,0.016144,10.1,179.0,0.934,8.79,685.0,0.22787,15.52,16.342,15.464,15.168,15.021,13.963,13.414,13.276
KEPLER,K07228.01,,9762519,287.94138,46.58239,FALSE POSITIVE,7.51514595,3.54486,117000.0,0.421893,1676.8,179.0,0.84,18.616,842.0,2.16082,13.711,14.214,13.681,13.495,13.416,12.471,12.074,12.017
KEPLER,K07229.01,,9777062,294.46078,46.58971,FALSE POSITIVE,19.23003819,7.04412,266000.0,0.585781,7232.1,0.0,0.694,29.755,1361.0,1.34762,12.241,12.359,12.202,12.23,12.275,11.552,11.448,11.388
KEPLER,K07230.01,,9786821,297.72574,46.54884,FALSE POSITIVE,21.12000574,2.05573,13100.0,0.178782,443.9,47.0,0.986,50.672,880.0,5.5178,11.51,12.149,11.57,,,10.577,10.34,10.287
KEPLER,K07231.01,,9790965,298.91162,46.586578,FALSE POSITIVE,0.82206761,3.8281,26200.0,0.434803,486.3,1301.0,1.216,1.803,2941.0,0.16407,13.388,13.756,13.36,13.23,13.198,12.262,12.097,11.952
KEPLER,K07231.02,,9790965,298.91162,46.586578,CANDIDATE,4.74701479,2.464,3620.0,63.561352,10.1,196.0,64.5159,73.7,1640.0,336.51843,13.388,13.756,13.36,13.23,13.198,12.262,12.097,11.952
KEPLER,K07232.01,,9811915,281.22937,46.681862,CANDIDATE,1.96682825,1.645,214.0,0.01358,9.5,351.0,0.415,8.47,1283.0,2.97383,15.612,16.161,15.559,15.376,15.295,14.343,13.887,13.918
KEPLER,K07233.01,,9818732,285.47278,46.69873,FALSE POSITIVE,45.03558951,9.8341,405000.0,0.654471,1763.5,0.0,0.499,55.1913,600.0,1.56804,14.529,14.85,14.485,14.391,14.392,13.611,13.3,13.326
KEPLER,K07359.01,,10665749,291.90216,47.96207,CANDIDATE,4.237447181,0.3792,350.0,0.020826,11.1,304.0,0.187,85.7,1172.0,662.61298,15.504,16.0,15.454,15.291,15.176,14.267,13.944,13.821
KEPLER,K07360.01,,10670112,293.66928,47.906689,CANDIDATE,4.0953585,44.35,227.0,0.041799,60.2,329.0,1.0194,1.037606,1680.0,0.00126,13.543,13.767,13.468,13.385,13.398,12.533,12.333,12.267
KEPLER,K07361.01,,10680424,297.20752,47.972099,CANDIDATE,0.92623983,1.267,411.0,0.018003,9.1,197.0,0.058,5.7,1208.0,4.09348,16.28,17.327,16.189,15.831,15.579,14.553,13.957,13.772
KEPLER,K07362.01,,10685175,298.57156,47.963951,FALSE POSITIVE,3.10197712,7.083,125.0,0.013463,63.3,342.0,0.984,1.2848,2246.0,0.00417,12.075,12.106,12.064,12.123,12.197,11.459,11.394,11.361
KEPLER,K07363.01,,10686876,299.05673,47.909359,FALSE POSITIVE,2.618414643,4.99923,201000.0,0.424042,3260.0,412.0,0.356,5.58619,2582.0,0.48098,11.727,11.683,11.742,11.831,11.886,10.879,10.92,10.825
KEPLER,K07364.01,,10686930,299.07559,47.92078,FALSE POSITIVE,2.61844178,3.203,45.1,0.006019,12.7,410.0,0.182,6.21,2033.0,0.65999,12.388,13.163,12.346,12.056,11.884,10.771,10.35,10.217
KEPLER,K07365.01,,10711913,282.60107,48.03669,FALSE POSITIVE,19.40795816,6.09676,142000.0,0.515255,2506.6,64.0,0.905,29.576,633.0,1.29935,15.521,16.041,15.49,15.298,15.187,14.225,13.847,13.801
KEPLER,K07366.01,,10732401,292.32864,48.021519,FALSE POSITIVE,0.933747375,5.974,199.0,0.079873,35.9,680.0,1.063,1.094,2003.0,0.02837,14.74,15.142,14.69,14.568,14.533,13.649,13.303,13.239
KEPLER,K07490.01,,11906217,287.05927,50.214031,FALSE POSITIVE,37.9102139,3.11152,103000.0,0.481581,1065.9,26.0,0.963,104.85,358.0,15.17159,14.43,15.28,14.397,14.067,13.86,12.824,12.257,12.167
KEPLER,K07491.01,,11913052,291.04498,50.282261,FALSE POSITIVE,3.74785307,3.444,146.0,0.010754,17.0,331.0,0.217,8.23,2440.0,0.75041,13.846,14.713,13.748,13.474,13.248,12.161,11.591,11.461
KEPLER,K07492.01,,11913071,291.0614,50.25544,FALSE POSITIVE,3.747835042,5.28519,189000.0,0.423361,6016.2,358.0,0.547,7.1798,2697.0,0.49846,9.532,9.507,9.54,9.715,9.655,8.834,8.732,8.683
KEPLER,K07493.01,,11918482,294.01917,50.216606,FALSE POSITIVE,0.94754848,1.7347,11300.0,10.292369,44.7,35.0,11.1936,12.83,622.0,44.54061,13.497,14.007,13.442,13.278,,14.874,14.248,13.885
KEPLER,K07494.01,,11922648,295.94925,50.20892,FALSE POSITIVE,1.75643185,2.397,51.6,0.006544,9.6,765.0,0.115,5.63,1366.0,1.09366,14.529,15.053,14.481,14.304,14.226,13.273,12.93,12.909
KEPLER,K07495.01,,11922782,296.00742,50.232609,FALSE POSITIVE,1.756466865,4.7781,188000.0,0.546314,541.9,766.0,0.824,3.8436,1831.0,0.34817,10.46,10.861,10.407,10.288,10.242,9.304,9.016,8.958
KEPLER,K07496.01,,11923819,296.46429,50.286152,FALSE POSITIVE,33.15947581,9.01353,222000.0,0.563821,3733.6,39.0,0.768,38.3018,1068.0,0.96672,11.562,11.608,11.546,11.634,11.705,10.926,10.76,10.797
KEPLER,K07497.01,,11959569,289.39417,50.368069,FALSE POSITIVE,46.14869106,19.092,350000.0,0.540476,1021.3,0.0,0.002,28.46,647.0,0.20476,12.387,13.006,12.307,12.122,12.016,11.009,10.582,10.53
KEPLER,K07498.01,,11966557,293.48035,50.347488,FALSE POSITIVE,60.2976774,14.2561,316000.0,0.595809,1215.8,0.0,0.596,47.841,481.0,0.56972,15.68,16.184,15.641,15.465,15.375,14.406,14.09,13.913
KEPLER,K00126.02,,5897826,297.47586,41.114288,CANDIDATE,0.875197345,0.052,0.0,0.003712,0.0,1450.0,1.004,2.175169,2518.0,0.25417,13.109,13.585,13.044,12.905,12.846,11.977,11.656,11.635
KEPLER,K01106.03,,3240158,292.7131,38.358212,CANDIDATE,13.2298203,3.566,158.0,0.011692,10.0,99.0,0.435,25.9,856.0,1.87738,14.818,15.242,14.762,14.636,14.551,13.684,13.394,13.392
KEPLER,K01110.02,,2837111,287.44409,38.088428,CANDIDATE,3.71840884,3.611,77.2,0.008047,9.6,338.0,0.192,7.81,1184.0,0.65134,14.794,15.273,14.725,14.588,14.497,13.585,13.244,13.202
KEPLER,K06312.01,,3241619,293.09494,38.361252,FALSE POSITIVE,1.703347524,3.3039,504000.0,0.673033,1288.0,789.0,0.223,6.60496,1202.0,1.87872,12.524,13.063,12.478,12.292,12.191,11.26,10.798,10.717
KEPLER,K06313.01,,3241662,293.10568,38.37434,FALSE POSITIVE,1.70332915,1.663,98.5,0.00913,8.9,787.0,0.307,7.55,1420.0,2.80236,15.191,15.75,15.138,14.951,14.864,14.011,13.597,13.448
KEPLER,K06314.01,,3245000,293.90091,38.308689,FALSE POSITIVE,20.413812,5.806,496.0,0.182913,11.6,53.0,1.158,6.63,586.0,0.01321,15.38,16.004,15.324,15.113,14.989,14.018,13.673,13.52
KEPLER,K06315.01,,3246867,294.34146,38.340519,CANDIDATE,5.32737192,2.226,108.0,0.009419,6.8,202.0,0.3554,17.29,782.0,3.44309,14.44,15.212,14.385,14.109,13.937,12.863,12.336,12.232
KEPLER,K06316.01,,3247294,294.43991,38.38084,FALSE POSITIVE,67.41958542,7.645,182000.0,0.470832,836.0,15.0,0.72,86.43,470.0,2.68714,13.924,14.353,13.881,13.739,13.665,12.761,12.443,12.413
KEPLER,K06317.01,,3248332,294.66467,38.333,FALSE POSITIVE,7.363572395,5.7545,130000.0,0.4993,224.9,289.0,0.922,11.613,1287.0,0.54639,13.102,13.369,13.053,12.988,12.966,12.165,12.013,11.979
KEPLER,K06318.01,,3249334,294.87888,38.397812,CANDIDATE,5.90260586,1.832,338.0,0.01638,8.2,180.0,0.1049,24.89,759.0,8.37101,15.734,16.524,15.668,15.396,15.232,14.181,13.598,13.591
KEPLER,K06319.01,,3323289,285.33658,38.45052,FALSE POSITIVE,33.69320154,7.44219,509000.0,0.701428,1618.4,0.0,0.379,57.3746,518.0,3.14725,14.898,15.516,14.832,14.633,14.499,13.512,13.138,13.031
KEPLER,K06320.01,,3324069,285.64093,38.418732,CANDIDATE,22.80265,19.34,53.1,0.006509,11.8,60.0,0.1018,9.04,1045.0,0.02688,13.124,13.906,13.087,12.789,12.589,11.535,11.049,10.937
KEPLER,K06447.01,,4758350,294.93198,39.81242,FALSE POSITIVE,1.120997701,11.243,146.0,0.125844,58.1,965.0,1.114,1.1241,3992.0,0.02138,12.964,13.246,12.913,12.843,12.806,12.052,11.874,11.797
KEPLER,K06448.01,,4758368,294.93637,39.852482,FALSE POSITIVE,1.874967748,10.0159,31500.0,0.189363,1566.6,575.0,0.817,1.57165,4440.0,0.02089,10.805,11.67,10.766,10.434,10.209,9.132,8.517,8.376
KEPLER,K06449.01,,4760959,295.52618,39.806839,CANDIDATE,29.9315174,2.53,353.0,0.017879,5.6,33.0,0.5986,74.6,517.0,8.75161,15.671,16.263,15.606,15.418,15.262,14.338,13.95,13.958
KEPLER,K06450.01,,4764969,296.32202,39.856049,CANDIDATE,0.602277579,2.38,34.6,0.005841,26.7,1775.0,0.7502,1.549,2699.0,0.19379,12.361,12.646,12.32,12.238,12.209,11.399,11.166,11.132
KEPLER,K06451.01,,4768756,297.1174,39.859112,FALSE POSITIVE,2.40440112,5.49,27.1,0.005036,16.7,561.0,0.669,2.63,1172.0,0.05968,12.632,13.185,12.573,12.395,12.304,11.442,10.993,10.944
KEPLER,K06452.01,,4769824,297.32239,39.87299,FALSE POSITIVE,21.926779,10.05,199.0,0.013288,10.5,52.0,0.542,14.29,618.0,0.11472,15.407,15.929,15.349,15.183,15.108,14.194,13.696,13.687
KEPLER,K06453.01,,4773155,297.98264,39.894081,FALSE POSITIVE,25.70600117,10.969,465000.0,0.680543,2008.1,0.0,0.43,29.1055,579.0,0.70585,13.592,14.134,13.537,13.36,13.315,12.373,12.018,11.98
KEPLER,K06454.01,,4830859,290.31134,39.98069,CANDIDATE,27.2173855,3.268,156.0,0.012067,6.7,50.0,0.6516,49.3,667.0,3.05581,15.0,15.415,14.96,14.823,14.736,13.843,13.523,13.439
KEPLER,K06455.01,,4832273,290.76251,39.910648,FALSE POSITIVE,501.90703,12.43,307.0,0.016146,10.3,3.0,0.0805,312.5,254.0,2.29211,14.131,14.508,14.085,13.969,13.921,13.052,12.764,12.711
KEPLER,K06568.01,,5353938,289.15955,40.51181,CANDIDATE,6.27651592,1.973,166.0,0.011632,8.9,212.0,0.172,24.24,532.0,6.83608,15.516,16.871,15.529,14.935,14.604,13.463,12.793,12.637
KEPLER,K06569.01,,5359678,290.95132,40.54797,FALSE POSITIVE,3.115304946,4.88748,150000.0,0.519442,1398.8,431.0,0.89,6.102,1404.0,0.44297,14.154,14.498,14.1,14.006,13.981,13.215,12.927,12.862
KEPLER,K06570.01,,5380812,296.56232,40.590939,CANDIDATE,16.214474,4.149,162.0,0.012247,9.4,23.0,0.6311,23.64,1256.0,0.9506,10.896,11.083,10.867,,,10.093,9.957,9.931
KEPLER,K06571.01,,5385469,297.59485,40.512299,FALSE POSITIVE,12.422524,13.55,33.9,0.005564,6.7,109.0,0.566,5.87,1107.0,0.02478,13.087,13.264,13.028,12.988,13.004,12.257,12.087,12.055
KEPLER,K06572.01,,5385647,297.63452,40.52652,FALSE POSITIVE,12.4269264,21.826,127.0,0.010086,28.3,109.0,0.04,4.4286,906.0,0.01064,13.994,14.671,13.943,13.703,13.587,12.621,12.21,12.135
KEPLER,K06573.01,,5385667,297.64059,40.531952,FALSE POSITIVE,12.4261809,29.09,92.2,0.012023,39.0,112.0,0.98,1.285,976.0,0.00026,13.219,13.706,13.184,13.01,12.942,12.037,11.749,11.656
KEPLER,K06574.01,,5388229,298.21118,40.512501,FALSE POSITIVE,0.61810542,6.666,12300.0,0.381399,118.7,2160.0,1.2326,1.3367,1994.0,0.11827,14.684,15.367,14.623,14.391,14.233,13.315,12.828,12.713
KEPLER,K06575.01,,5389184,298.40009,40.58567,FALSE POSITIVE,1.06995136,1.322,54.8,0.006786,10.8,1256.0,0.176,6.158,1991.0,3.85786,14.174,14.712,14.115,13.944,13.851,12.914,12.603,12.505
KEPLER,K06703.01,,6421483,283.0451,41.860062,FALSE POSITIVE,2.158398259,8.1633,93000.0,0.475393,217.0,483.0,0.996,2.499,1829.0,0.06336,13.024,13.674,12.98,12.746,12.605,11.619,11.182,11.081
KEPLER,K06704.01,,6421937,283.25659,41.80315,FALSE POSITIVE,359.534371,24.205,5730.0,99.870651,96.0,4.0,100.806,423.0,491.0,11.05096,13.925,14.724,13.869,13.582,13.407,12.338,11.814,11.695
KEPLER,K06705.01,,6423922,284.2399,41.819042,CANDIDATE,0.9951412,5.588,102.0,0.018188,17.6,1014.0,0.998,1.042,509.0,0.02164,15.673,16.728,15.649,15.22,,12.239,11.648,11.383
KEPLER,K06706.01,,6428942,286.67697,41.826874,FALSE POSITIVE,534.86668,8.19,565.0,0.021978,8.3,3.0,0.113,507.0,328.0,8.60729,13.845,14.248,13.789,13.671,,13.359,13.132,13.126
KEPLER,K06707.01,,6436505,289.70703,41.84354,CANDIDATE,43.535891,4.712,577.0,0.021864,13.9,30.0,0.258,69.8,444.0,3.39358,15.857,16.451,15.81,15.602,15.515,14.542,14.064,14.056
KEPLER,K06708.01,,6437993,290.18521,41.867222,FALSE POSITIVE,1.39797542,9.06,43.2,0.005868,15.5,962.0,0.077,1.339,1316.0,0.02324,12.763,13.45,12.713,12.469,12.351,11.329,10.938,10.805
KEPLER,K06709.01,,6442246,291.60077,41.830639,FALSE POSITIVE,2.2127498,3.054,22.7,0.004418,9.3,603.0,0.229,5.45,1801.0,0.62449,13.386,13.766,13.349,13.224,13.169,12.32,12.059,11.967
KEPLER,K06710.01,,6443392,291.99298,41.884125,FALSE POSITIVE,0.776976021,1.95401,21200.0,0.423201,1582.9,860.0,1.222,2.5652,2083.0,0.52896,12.723,13.114,12.666,12.555,,11.34,11.058,11.0
KEPLER,K06836.01,,7137798,297.13776,42.68,FALSE POSITIVE,2.25353739,5.74622,183000.0,0.532513,904.8,599.0,0.82,4.0358,2056.0,0.24486,13.451,13.712,13.402,13.339,13.285,12.431,12.157,12.066
KEPLER,K06837.01,,7177553,283.01212,42.721272,FALSE POSITIVE,17.99646148,4.65638,62800.0,0.466023,1951.8,74.0,1.091,28.945,1004.0,1.41651,11.511,12.03,11.547,,,9.935,9.604,9.533
